Course Code,Enrollment Number
AML791,2022AM22937
AML791,2022AM22938
AML791,2022AM22939
AML791,2022AM22940
AML791,2022AM22941
AML791,2022AM22942
AML791,2022AM22943
AML791,2022AM22944
AML791,2022AM22945
AML791,2022AM22946
AML791,2022AM22947
AML791,2022AM22948
AML791,2022AM22949
AML791,2022AM22950
AML791,2022AM22951
AML791,2022AM22952
AML791,2022AM22953
AML791,2022AM22954
AML791,2022AM22955
AML791,2022AM22956
AML791,2022AM22957
AML791,2022AM22958
AML791,2022AM22959
AML791,2022AM22960
AML791,2022AM22961
AML791,2022AM22962
AML791,2022AM22963
AML791,2022AM22964
AML791,2022AM22965
AML791,2022AM22966
AML791,2022AM22967
AML791,2022AM22968
AML791,2022AM22969
AML791,2022AM22970
AML791,2022AM22971
AML791,2022AM22972
JRL302,2022JR22973
JRL302,2022JR22974
JRL302,2022JR22975
JRL302,2022JR22976
JRL302,2022JR22977
JRL302,2022JR22978
JRL302,2022JR22979
JRL302,2022JR22980
JRL302,2022JR22981
JRL302,2022JR22982
JRL302,2022JR22983
JRL302,2022JR22984
JRL302,2022JR22985
JRL302,2022JR22986
AML793,2022AM22987
AML793,2022AM22988
AML793,2022AM22989
AML793,2022AM22990
AML793,2022AM22991
AML793,2022AM22992
AML793,2022AM22993
AML793,2022AM22994
AML793,2022AM22995
AML793,2022AM22996
AML793,2022AM22997
AML793,2022AM22998
AML793,2022AM22999
CRL621,2022CR23000
CRL621,2022CR23001
CRL621,2022CR23002
CRL621,2022CR23003
CRL621,2022CR23004
CRL621,2022CR23005
CRL621,2022CR23006
CRL621,2022CR23007
CRL621,2022CR23008
CRL621,2022CR23009
COL867,2022CO23010
COL867,2022CO23011
COL867,2022CO23012
COL867,2022CO23013
COL867,2022CO23014
COL867,2022CO23015
COL867,2022CO23016
COL867,2022CO23017
COL867,2022CO23018
COL867,2022CO23019
OPL704,2022OP23020
OPL704,2022OP23021
OPL704,2022OP23022
OPL704,2022OP23023
OPL704,2022OP23024
OPL704,2022OP23025
OPL704,2022OP23026
OPL704,2022OP23027
OPL704,2022OP23028
OPL704,2022OP23029
ELL896,2022EL23030
ELL896,2022EL23031
ELL896,2022EL23032
ELL896,2022EL23033
ELL896,2022EL23034
ELL896,2022EL23035
ELL896,2022EL23036
ELL896,2022EL23037
ELL896,2022EL23038
COL731,2022CO23039
COL731,2022CO23040
COL731,2022CO23041
COL731,2022CO23042
COL731,2022CO23043
COL731,2022CO23044
COL731,2022CO23045
COL731,2022CO23046
CRL733,2022CR23047
CRL733,2022CR23048
CRL733,2022CR23049
CRL733,2022CR23050
CRL733,2022CR23051
CRL733,2022CR23052
CRL733,2022CR23053
CRL733,2022CR23054
PYL711,2022PY23055
PYL711,2022PY23056
PYL711,2022PY23057
PYL711,2022PY23058
PYL711,2022PY23059
PYL711,2022PY23060
PYL711,2022PY23061
PYL711,2022PY23062
DDL753,2022DD23063
DDL753,2022DD23064
DDL753,2022DD23065
DDL753,2022DD23066
DDL753,2022DD23067
DDL753,2022DD23068
DDL753,2022DD23069
APL742,2022AP23070
APL742,2022AP23071
APL742,2022AP23072
APL742,2022AP23073
APL742,2022AP23074
APL742,2022AP23075
ELL746,2022EL23076
ELL746,2022EL23077
ELL746,2022EL23078
ELL746,2022EL23079
ELL746,2022EL23080
ELL746,2022EL23081
DSL814,2022DS23082
DSL814,2022DS23083
DSL814,2022DS23084
DSL814,2022DS23085
DSL814,2022DS23086
ELL821,2022EL23087
ELL821,2022EL23088
ELL821,2022EL23089
ELL821,2022EL23090
ELL821,2022EL23091
