Course Code,Enrollment Number
COL100,2022CO27123
COL100,2022CO27124
COL100,2022CO27125
COL100,2022CO27126
COL100,2022CO27127
COL100,2022CO27128
COL100,2022CO27129
COL100,2022CO27130
COL100,2022CO27131
COL100,2022CO27132
COL100,2022CO27133
COL100,2022CO27134
COL100,2022CO27135
COL100,2022CO27136
COL100,2022CO27137
COL100,2022CO27138
COL100,2022CO27139
COL100,2022CO27140
COL100,2022CO27141
COL100,2022CO27142
COL100,2022CO27143
COL100,2022CO27144
COL100,2022CO27145
COL100,2022CO27146
COL100,2022CO27147
COL100,2022CO27148
COL100,2022CO27149
COL100,2022CO27150
COL100,2022CO27151
COL100,2022CO27152
COL100,2022CO27153
COL100,2022CO27154
COL100,2022CO27155
COL100,2022CO27156
COL100,2022CO27157
COL100,2022CO27158
COL100,2022CO27159
COL100,2022CO27160
COL100,2022CO27161
COL100,2022CO27162
COL100,2022CO27163
COL100,2022CO27164
COL100,2022CO27165
COL100,2022CO27166
COL100,2022CO27167
COL100,2022CO27168
COL100,2022CO27169
COL100,2022CO27170
COL100,2022CO27171
COL100,2022CO27172
COL100,2022CO27173
COL100,2022CO27174
COL100,2022CO27175
COL100,2022CO27176
COL100,2022CO27177
COL100,2022CO27178
COL100,2022CO27179
COL100,2022CO27180
COL100,2022CO27181
COL100,2022CO27182
COL100,2022CO27183
COL100,2022CO27184
COL100,2022CO27185
COL100,2022CO27186
COL100,2022CO27187
COL100,2022CO27188
COL100,2022CO27189
COL100,2022CO27190
COL100,2022CO27191
COL100,2022CO27192
COL100,2022CO27193
COL100,2022CO27194
COL100,2022CO27195
COL100,2022CO27196
COL100,2022CO27197
COL100,2022CO27198
COL100,2022CO27199
COL100,2022CO27200
COL100,2022CO27201
COL100,2022CO27202
COL100,2022CO27203
COL100,2022CO27204
COL100,2022CO27205
COL100,2022CO27206
COL100,2022CO27207
COL100,2022CO27208
COL100,2022CO27209
COL100,2022CO27210
COL100,2022CO27211
COL100,2022CO27212
COL100,2022CO27213
COL100,2022CO27214
COL100,2022CO27215
COL100,2022CO27216
COL100,2022CO27217
COL100,2022CO27218
COL100,2022CO27219
COL100,2022CO27220
COL100,2022CO27221
COL100,2022CO27222
COL100,2022CO27223
COL100,2022CO27224
COL100,2022CO27225
COL100,2022CO27226
COL100,2022CO27227
COL100,2022CO27228
COL100,2022CO27229
COL100,2022CO27230
COL100,2022CO27231
COL100,2022CO27232
COL100,2022CO27233
COL100,2022CO27234
COL100,2022CO27235
COL100,2022CO27236
COL100,2022CO27237
COL100,2022CO27238
COL100,2022CO27239
COL100,2022CO27240
COL100,2022CO27241
COL100,2022CO27242
COL100,2022CO27243
COL100,2022CO27244
COL100,2022CO27245
COL100,2022CO27246
COL100,2022CO27247
COL100,2022CO27248
COL100,2022CO27249
COL100,2022CO27250
COL100,2022CO27251
COL100,2022CO27252
COL100,2022CO27253
COL100,2022CO27254
COL100,2022CO27255
COL100,2022CO27256
COL100,2022CO27257
COL100,2022CO27258
COL100,2022CO27259
COL100,2022CO27260
COL100,2022CO27261
COL100,2022CO27262
COL100,2022CO27263
COL100,2022CO27264
COL100,2022CO27265
COL100,2022CO27266
COL100,2022CO27267
COL100,2022CO27268
COL100,2022CO27269
COL100,2022CO27270
COL100,2022CO27271
COL100,2022CO27272
COL100,2022CO27273
COL100,2022CO27274
COL100,2022CO27275
COL100,2022CO27276
COL100,2022CO27277
COL100,2022CO27278
COL100,2022CO27279
COL100,2022CO27280
COL100,2022CO27281
COL100,2022CO27282
COL100,2022CO27283
COL100,2022CO27284
COL100,2022CO27285
COL100,2022CO27286
COL100,2022CO27287
COL100,2022CO27288
COL100,2022CO27289
COL100,2022CO27290
COL100,2022CO27291
COL100,2022CO27292
COL100,2022CO27293
COL100,2022CO27294
COL100,2022CO27295
COL100,2022CO27296
COL100,2022CO27297
COL100,2022CO27298
COL100,2022CO27299
COL100,2022CO27300
COL100,2022CO27301
COL100,2022CO27302
COL100,2022CO27303
COL100,2022CO27304
COL100,2022CO27305
COL100,2022CO27306
COL100,2022CO27307
COL100,2022CO27308
COL100,2022CO27309
COL100,2022CO27310
COL100,2022CO27311
COL100,2022CO27312
COL100,2022CO27313
COL100,2022CO27314
COL100,2022CO27315
COL100,2022CO27316
COL100,2022CO27317
COL100,2022CO27318
COL100,2022CO27319
COL100,2022CO27320
COL100,2022CO27321
COL100,2022CO27322
COL100,2022CO27323
COL100,2022CO27324
COL100,2022CO27325
COL100,2022CO27326
COL100,2022CO27327
COL100,2022CO27328
COL100,2022CO27329
COL100,2022CO27330
COL100,2022CO27331
COL100,2022CO27332
COL100,2022CO27333
COL100,2022CO27334
COL100,2022CO27335
COL100,2022CO27336
COL100,2022CO27337
COL100,2022CO27338
COL100,2022CO27339
COL100,2022CO27340
COL100,2022CO27341
COL100,2022CO27342
COL100,2022CO27343
COL100,2022CO27344
COL100,2022CO27345
COL100,2022CO27346
COL100,2022CO27347
COL100,2022CO27348
COL100,2022CO27349
COL100,2022CO27350
COL100,2022CO27351
COL100,2022CO27352
COL100,2022CO27353
COL100,2022CO27354
COL100,2022CO27355
COL100,2022CO27356
COL100,2022CO27357
COL100,2022CO27358
COL100,2022CO27359
COL100,2022CO27360
COL100,2022CO27361
COL100,2022CO27362
COL100,2022CO27363
